time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta
6.015000104904175,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
6.253000020980835,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
6.253999948501587,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
6.253999948501587,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
6.253999948501587,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
6.253999948501587,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
6.253999948501587,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
6.253999948501587,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
6.253999948501587,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
6.253999948501587,7.9802927319767285,129.51191464730223,8.328649611863443e-5,11.486247669765483,-1.6024744588443054,0.0005221321130786486,-6.1178130924596e-5,8.415381771894469e-5,-0.026222789464204872,0.9996561181166688,-0.00037752055551668675,0.0004917363024170896,-0.35837349839544247,-37.71007381445667,19.941602880718396,0.006342425855866085,4.919212451976887,-0.011237573555545268
